cmdCode,cmdDescE,proximity
560890,"Twine, cordage or rope; knotted netting, of other than man-made textiles",0.15
852799,Radio-broadcast receivers n.e.c. in heading no. 8527; not combined with sound recording or reproducing apparatus and not combined with a clock,0.14285714285714285
845320,"Machinery; for making or repairing footwear, other than sewing machines",0.14285714285714285
845490,"Machines; parts of converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries",0.14285714285714285
400121,"Rubber; natural (excluding latex), in smoked sheets",0.14285714285714285
845710,Machining centres; for working metal,0.14285714285714285
401694,"Rubber; vulcanised (other than hard rubber), boat or dock fenders, whether or not inflatable, of non-cellular rubber",0.14285714285714285
901520,Surveying equipment; theodolites and tacheometers,0.14285714285714285
611692,"Gloves, mittens and mitts; of cotton, knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",0.14285714285714285
847751,Machinery; for moulding or retreading pneumatic tyres or for moulding or otherwise forming inner tubes,0.14285714285714285
121293,"Sugar cane; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",0.14285714285714285
902410,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of metals",0.14285714285714285
841911,"Heaters; instantaneous gas water heaters, for domestic or other purposes",0.14285714285714285
293359,"Heterocyclic compounds; containing a pyrimidine ring (whether or not hydrogenated) or piperazine ring in the structure, (other than malonylurea and its derivatives, loprazolam, mecloqualone, methaqualone, zipeprol, and salts thereof) n.e.c. in 2933.5",0.14285714285714285
902490,"Machines and appliances; parts and accessories for those testing hardness, strength, compressibility, elasticity or other mechanical properties of materials (e.g. metal, wood, textiles, paper, plastics)",0.14285714285714285
283324,Sulphates; of nickel,0.14285714285714285
441990,"Tableware and kitchenware, of wood; not of bamboo",0.14285714285714285
611699,"Gloves, mittens and mitts; of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted, (other than impregnated, coated or covered with plastics or rubber)",0.14285714285714285
401039,"Rubber; vulcanised, conveyor or transmission belts or belting, n.e.c. in heading no. 4010",0.14285714285714285
400299,"Rubber; synthetic, n.e.c. in heading 4002, (other than latex), in primary forms or in plates, sheets or strip",0.14285714285714285
271390,Residues; of petroleum oils or of oils obtained from bituminous minerals,0.14285714285714285
480210,Hand-made paper or paperboard,0.14285714285714285
382541,"Residual products of the chemical or allied industries, not elsewhere specified or included; halogenated waste organic solvents",0.14285714285714285
851632,"Hair-dressing apparatus; electro-thermic, other than hair dryers",0.14285714285714285
401310,"Rubber; inner tubes, of a kind used on motorcars (including station wagons and racing cars), buses and lorries",0.14285714285714285
400259,"Rubber; synthetic, acrylonitrile-butadiene rubber (NBR), (other than latex), in primary forms or in plates, sheets or strip",0.14285714285714285
392071,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of regenerated cellulose; non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.14285714285714285
841320,"Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19",0.14285714285714285
281111,Hydrogen fluoride (hydrofluoric acid),0.14285714285714285
730512,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (not seamless), longitudinally welded (not submerged arc welded), having circular cross-sections, external diameter exceeds 406.4mm",0.14285714285714285
370298,"Photographic film; other than for colour photography, in rolls, sensitised, unexposed, of a width exceeding 35mm (other than of paper, paperboard or textiles)",0.14285714285714285
370255,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 16mm but not 35mm and of a length exceeding 30m (other than of paper, paperboard or textiles)",0.14285714285714285
283522,"Phosphates; of mono- or disodium, whether or not chemically defined",0.14285714285714285
500710,Silk; woven fabrics of noil silk,0.14285714285714285
281390,"Sulphides of non-metals, (excluding carbon); commercial phosphorus trisulphide",0.14285714285714285
540419,Monofilament n.e.c. in heading no 5404; of 67 decitex or more and of which no cross-sectional dimension exceeds 1mm,0.14285714285714285
271320,Petroleum bitumen; obtained from bituminous minerals,0.14285714285714285
130239,"Mucilages and thickeners; whether or not modified, derived from vegetable products, n.e.c. in item no. 1302.3",0.14285714285714285
481690,"Paper; carbon paper and other copying or transfer papers (other than those of heading no. 4809), n.e.c. in item no. 4816.20",0.14285714285714285
920600,"Musical instruments; percussion (e.g. drums, xylophones, cymbals, castanets, maracas)",0.14285714285714285
591131,"Textiles; fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, weighing less than 650g/m2",0.14285714285714285
901420,Navigational instruments and appliances; for aeronautical or space navigation (excluding compasses),0.14285714285714285
750810,"Nickel; cloth, grill and netting, of nickel wire",0.14285714285714285
844511,Textile machinery; carding machines for preparing textile fibres,0.14285714285714285
590290,Textile fabrics; tyrecord of high tenacity yarn of viscose rayon,0.14285714285714285
722620,"Steel, alloy; flat-rolled, width less than 600mm, of high speed steel",0.14285714285714285
293030,"Organo-sulphur compounds; thiuram mono-, di- or tetrasulphides",0.14285714285714285
711319,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof",0.14285714285714285
722611,"Steel, alloy; flat-rolled, width less than 600mm, of silicon-electrical steel, grain-oriented",0.14285714285714285
590310,"Textile fabrics; impregnated, coated, covered or laminated with poly(vinyl chloride)",0.14285714285714285
261790,Ores and concentrates n.e.c. in chapter 26; other than antimony,0.14285714285714285
722990,"Steel, alloy; wire, of materials other than silico-manganese steel",0.14285714285714285
291412,"Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)",0.14285714285714285
291422,"Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones",0.14285714285714285
370790,"Photographic goods; chemical preparations other than sensitised emulsions, put up in measured portions or put up for retail sale in a form ready for use",0.14285714285714285
730629,"Iron or steel (excluding cast iron); casing and tubing of a kind used in drilling for oil and gas (other than stainless steel or seamless), n.e.c. in chapter 73",0.14285714285714285
391000,Silicones; in primary forms,0.14285714285714285
121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",0.14285714285714285
710590,"Stones; precious and semi-precious, dust and powder, of natural or synthetic precious or semi-precious stones, excluding diamonds",0.14285714285714285
851110,"Ignition or starting equipment; spark plugs, of a kind used for spark or compression-ignition internal combustion engines",0.14285714285714285
300360,"Medicaments; containing antimalarial active principles described in subheading note 2 to this chapter, for therapeutic or prophylactic uses, (not packaged for retail sale)",0.14285714285714285
900720,"Projectors, cinematographic; whether or not incorporating sound recording or reproducing apparatus",0.14285714285714285
730640,"Steel, stainless; tubes, pipes and hollow profiles, welded, of circular cross-section, n.e.c. in chapter 73",0.14285714285714285
290312,Saturated chlorinated derivatives of acyclic hydrocarbons; dichloromethane (methylene chloride),0.14285714285714285
285290,"Inorganic or organic compounds of mercury; excluding amalgams, not chemically defined,",0.14285714285714285
710811,"Metals; gold, non-monetary, powder",0.14285714285714285
830140,"Locks; (other than those for motor vehicles or furniture), (key, combination or electrically operated), of base metal",0.14285714285714285
290721,Polyphenols; resorcinol and its salts,0.14285714285714285
390810,"Polyamides; polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",0.14285714285714285
851220,"Lighting or visual signalling equipment; electrical, of a kind used on motor vehicles (excluding articles of heading no. 8539)",0.14285714285714285
370500,"Photographic plates and film; exposed and developed, other than cinematographic film",0.14285714285714285
270791,Oils and other products of the distillation of high temperature coal tar; creosote oils,0.14285714285714285
392092,"Plastics; plates, sheets, film, foil and strip (not self-adhesive), of polyamides, non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.14285714285714285
846792,"Tools; for working in the hand, parts of pneumatic tools",0.14285714285714285
820780,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), for turning",0.14285714285714285
392051,"Plastics; of acrylic polymers, polymethyl methacrylate, plates, sheets, film, foil and strip (not self-adhesive), non-cellular and not reinforced, laminated, supported or similarly combined with other materials",0.14285714285714285
